Animal ID,Name,Species,Primary Breed,Age Group,Location,Intake Date,Intake Type,OutCome Date,OutCome Type,Days in Custody,Days on Site,Days Available
GPG-A-3100,Alvin,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,04/13/2022,Stray,06/01/2022,Adoption,50,15,37
GPG-A-2023-3,Stanley,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,04/13/2022,Owner/Guardian Surrender,05/16/2022,Adoption,34,0,34
GPG-A-3101,Brooklyn,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,04/13/2022,Stray,06/07/2022,Adoption,56,12,50
GPG-A-3102,Lessie,Dog,Mastiff,Adult Dog (6 months+),Adopted,04/13/2022,Stray,04/20/2022,Adoption,7,2,5
GPG-A-2798-3,Samson-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,04/14/2022,Owner/Guardian Surrender,05/10/2022,Adoption,27,14,27
GPG-A-2841-2,Enya,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,04/14/2022,Return,07/07/2022,Adoption,85,19,73
GPG-A-3103,Rain,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,04/14/2022,Transfer In,04/23/2022,Adoption,10,9,10
GPG-A-3104,Nadia,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,04/14/2022,Transfer In,05/11/2022,Adoption,28,11,28
GPG-A-3105,Huckleberry,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,04/14/2022,Transfer In,04/27/2022,Adoption,14,1,14
GPG-A-3097-2,Boomer,Dog,Chihuahua,Adult Dog (6 months+),Adopted,04/16/2022,Return,04/19/2022,Adoption,3,0,3
GPG-A-3205,Marigold kitten 1,Cat,Domestic Longhair,Adult Cat (6 months+),Died,04/17/2022,Born In Care,04/17/2022,Died,1,0,0
GPG-A-3206,marigold kitten 2,Cat,Domestic Longhair,Adult Cat (6 months+),Died,04/17/2022,Born In Care,04/17/2022,Died,1,0,0
GPG-A-3207,Marigold Kitten 3,Cat,Domestic Longhair,Adult Cat (6 months+),Died,04/17/2022,Born In Care,04/19/2022,Died,3,0,0
GPG-A-3208,Marigold Kitten 4,Cat,Domestic Longhair,Adult Cat (6 months+),Died,04/17/2022,Born In Care,04/22/2022,Died,6,0,0
GPG-A-3209,Marigold Kittne 5,Cat,Domestic Longhair,Adult Cat (6 months+),Died,04/17/2022,Born In Care,04/28/2022,Died,12,0,0
GPG-A-3129,Moon,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,04/19/2022,Stray,04/26/2022,Adoption,8,0,8
GPG-A-3130,Robbie-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,04/19/2022,Stray,06/14/2022,Adoption,56,3,15
GPG-A-3131,Cocoroo,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Redeemed,04/19/2022,Stray,04/19/2022,Return to Owner/Guardian,1,1,0
GPG-A-3202,Pansy-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,04/19/2022,Stray,06/10/2022,Adoption,52,0,10
GPG-A-3204,Buttercup-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,04/19/2022,Stray,06/01/2022,Adoption,44,0,1
GPG-A-3203,Petunia-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,04/19/2022,Stray,05/31/2022,Adoption,43,0,1
GPG-A-3132,Chick-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Died,04/19/2022,Transfer In,04/29/2022,Died,11,11,0
GPG-A-3133,Carter-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,04/19/2022,Transfer In,05/24/2022,Adoption,35,16,35
GPG-A-3134,Smuckers-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,04/20/2022,Owner/Guardian Surrender,05/13/2022,Adoption,24,1,24
GPG-A-3135,Jif-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,04/20/2022,Owner/Guardian Surrender,05/13/2022,Adoption,24,1,24
GPG-A-3136,Skippy-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,04/20/2022,Owner/Guardian Surrender,05/13/2022,Adoption,24,1,24
GPG-A-3137,Alicia,Dog,"Cattle Dog, Australian (Red Heeler)",Adult Dog (6 months+),Adopted,04/20/2022,Stray,05/21/2022,Adoption,31,20,22
GPG-A-3138,Luke,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,04/20/2022,Owner/Guardian Surrender,09/14/2022,Adoption,147,20,147
GPG-A-3139,Lil Girl,Dog,"Terrier, American Pit Bull",Adult Dog (6 months+),Adopted,04/20/2022,Stray,05/05/2022,Adoption,16,7,9
GPG-A-3140,Lil Boy,Dog,"Retriever, Black Labrador",Adult Dog (6 months+),Adopted,04/20/2022,Stray,07/23/2022,Adoption,94,28,87
GPG-A-3141,Julieta,Dog,Pug,Adult Dog (6 months+),Redeemed,04/20/2022,Stray,04/21/2022,Return to Owner/Guardian,2,2,0
GPG-A-3142,Truman,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,04/21/2022,Transfer In,05/29/2022,Adoption,39,16,39
GPG-A-3143,Cash,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,04/21/2022,Transfer In,08/19/2022,Adoption,121,74,121
GPG-A-3144,Monica,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,04/21/2022,Transfer In,06/12/2022,Adoption,53,24,51
GPG-A-3145,Kleo-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,04/21/2022,Owner/Guardian Surrender,05/18/2022,Adoption,28,9,28
GPG-A-2084-2,Chemistry-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,04/21/2022,Owner/Guardian Surrender,06/12/2022,Adoption,52,26,44
GPG-A-3268,Luke Skywalker - C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,04/25/2022,Transfer In,07/06/2022,Adoption,72,0,72
GPG-A-3269,Yoda - C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,04/25/2022,Transfer In,07/02/2022,Adoption,68,0,68
GPG-A-3270,Ren - C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,04/25/2022,Transfer In,07/09/2022,Adoption,76,0,76
GPG-A-3271,Chewy - C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,04/25/2022,Transfer In,07/14/2022,Adoption,81,0,81
GPG-A-3272,Princess Leia - C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,04/25/2022,Transfer In,08/09/2022,Adoption,107,0,107
GPG-A-2905-2,Benji,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,04/25/2022,Return,05/03/2022,Adoption,8,0,8
GPG-A-1333-5,Neil,Dog,Mastiff,Adult Dog (6 months+),Adopted,04/26/2022,Owner/Guardian Surrender,05/05/2022,Adoption,10,1,10
GPG-A-3147,Chanel-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Redeemed,04/26/2022,Owner/Guardian Surrender,05/06/2022,Return to Owner/Guardian,11,7,11
GPG-A-3146,Louis-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Redeemed,04/26/2022,Owner/Guardian Surrender,05/06/2022,Return to Owner/Guardian,11,7,11
GPG-A-3165,4060MississippiAve01SNC,Cat,Domestic Shorthair,Adult Cat (6 months+),Wildlife Release,04/26/2022,Wildlife In,06/08/2022,feral/wildlife,43,0,41
GPG-A-3168,Jayco-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,04/26/2022,Wildlife In,08/12/2022,Adoption,109,3,106
GPG-A-3167,Airstream-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,04/26/2022,Wildlife In,08/12/2022,Adoption,109,3,106
GPG-A-3166,Winnebago-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,04/26/2022,Wildlife In,06/26/2022,Adoption,62,3,59
GPG-A-3169,Coachmen-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,04/26/2022,Wildlife In,07/23/2022,Adoption,88,3,85
GPG-A-3183,Hunter,Dog,"Retriever, Black Labrador",Adult Dog (6 months+),Adopted,04/26/2022,Stray,09/02/2022,Adoption,129,98,80
GPG-A-3188,Dusty-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Redeemed,04/27/2022,Owner/Guardian Surrender,05/10/2022,Return to Owner/Guardian,13,13,0
GPG-A-3189,Baby Girl-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Redeemed,04/27/2022,Owner/Guardian Surrender,05/10/2022,Return to Owner/Guardian,13,13,0
GPG-A-3190,Dandelion-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,04/27/2022,Owner/Guardian Surrender,05/16/2022,Adoption,19,1,19
GPG-A-3191,Tulip-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,04/27/2022,Owner/Guardian Surrender,06/01/2022,Adoption,35,2,33
GPG-A-3192,Primrose-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,04/27/2022,Owner/Guardian Surrender,05/23/2022,Adoption,26,3,18
GPG-A-3193,Oleander-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,04/27/2022,Owner/Guardian Surrender,05/16/2022,Adoption,19,1,19
GPG-A-3194,Clem-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,04/27/2022,Owner/Guardian Surrender,05/27/2022,Adoption,30,2,28
GPG-A-3195,Aloe-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,04/27/2022,Owner/Guardian Surrender,05/23/2022,Adoption,26,3,18
GPG-A-3198,Stanlee-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,04/28/2022,Owner/Guardian Surrender,07/08/2022,Adoption,72,21,72
GPG-A-3199,Popcorn-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,04/28/2022,Owner/Guardian Surrender,09/24/2022,Adoption,150,22,150
GPG-A-3200,Baloo (Blue)-RTO,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Redeemed,04/28/2022,Stray,05/04/2022,Return to Owner/Guardian,6,6,0
GPG-A-3267,Gus - C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,04/29/2022,Stray,06/17/2022,Adoption,50,0,1
GPG-A-3201,Pax,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,05/02/2022,Owner/Guardian Surrender,05/05/2022,Adoption,4,2,4
GPG-A-3210,Simon-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,05/04/2022,Transfer In,06/11/2022,Adoption,38,7,28
GPG-A-3212,Fluffy-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,05/04/2022,Transfer In,07/05/2022,Adoption,63,8,55
GPG-A-3215,Rocki-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,05/04/2022,Transfer In,07/05/2022,Adoption,63,8,55
GPG-A-3211,Patches-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,05/04/2022,Transfer In,07/08/2022,Adoption,66,8,25
GPG-A-3214,Nina-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,05/04/2022,Transfer In,07/07/2022,Adoption,65,8,57
GPG-A-3213,Stella-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,05/04/2022,Transfer In,06/20/2022,Adoption,48,8,40
GPG-A-1098-2,Rocco-DH,Dog,Shih Tzu,Adult Dog (6 months+),Service Out,05/04/2022,Service In,05/06/2022,Service Out,3,0,0
GPG-A-3216,Jaxxon-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,05/04/2022,Owner/Guardian Surrender,09/08/2022,Adoption,128,9,128
GPG-A-3217,Nancy,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,05/05/2022,Owner/Guardian Surrender,06/20/2022,Adoption,47,8,47
GPG-A-3219,Rubee,Dog,Husky,Adult Dog (6 months+),Adopted,05/06/2022,Owner/Guardian Surrender,05/18/2022,Adoption,13,1,13
GPG-A-3218,Snowflake,Dog,Husky,Adult Dog (6 months+),Adopted,05/06/2022,Owner/Guardian Surrender,07/06/2022,Adoption,62,1,62
GPG-A-3220,Mama Fancy,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Transfer Out,05/06/2022,Transfer In,05/11/2022,Transfer Out,6,0,0
GPG-A-3221,Fergus,Dog,Hound,Adult Dog (6 months+),Transfer Out,05/07/2022,Born In Care,05/11/2022,Transfer Out,5,0,0
GPG-A-3222,Fleur,Dog,Hound,Adult Dog (6 months+),Transfer Out,05/07/2022,Born In Care,05/11/2022,Transfer Out,5,0,0
GPG-A-3223,Franklin,Dog,Hound,Adult Dog (6 months+),Transfer Out,05/07/2022,Born In Care,05/11/2022,Transfer Out,5,0,0
GPG-A-3224,Fletcher,Dog,Hound,Adult Dog (6 months+),Transfer Out,05/07/2022,Born In Care,05/11/2022,Transfer Out,5,0,0
GPG-A-3225,Francois,Dog,Hound,Adult Dog (6 months+),Transfer Out,05/07/2022,Born In Care,05/11/2022,Transfer Out,5,0,0
GPG-A-3226,Francesca,Dog,Hound,Adult Dog (6 months+),Transfer Out,05/07/2022,Born In Care,05/11/2022,Transfer Out,5,0,0
GPG-A-3227,Ferdinand,Dog,Hound,Adult Dog (6 months+),Transfer Out,05/07/2022,Born In Care,05/11/2022,Transfer Out,5,0,0
GPG-A-3231,Bobbie,Dog,Terrier,Adult Dog (6 months+),Adopted,05/07/2022,Transfer In,06/21/2022,Adoption,45,0,19
GPG-A-3230,Ben,Dog,Terrier,Adult Dog (6 months+),Adopted,05/07/2022,Transfer In,06/18/2022,Adoption,43,1,16
GPG-A-3233,Bettie,Dog,Terrier,Adult Dog (6 months+),Adopted,05/07/2022,Transfer In,06/13/2022,Adoption,37,0,11
GPG-A-3229,Little Harry Jr,Dog,Terrier,Adult Dog (6 months+),Adopted,05/07/2022,Transfer In,06/21/2022,Adoption,45,0,19
GPG-A-3232,Brenda,Dog,Terrier,Adult Dog (6 months+),Adopted,05/07/2022,Transfer In,06/17/2022,Adoption,42,1,15
GPG-A-3228,Nilla,Dog,Terrier,Adult Dog (6 months+),Adopted,05/07/2022,Transfer In,06/11/2022,Adoption,35,1,9
GPG-A-3234,Carlyle-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,05/09/2022,Transfer In,06/01/2022,Adoption,24,2,6
GPG-A-3235,Kinkaid-C,Cat,Domestic Medium Hair,Adult Cat (6 months+),Adopted,05/09/2022,Transfer In,06/13/2022,Adoption,35,7,18
GPG-A-3236,Jacqueline,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,05/10/2022,Transfer In,07/30/2022,Adoption,82,16,82
GPG-A-3237,Hildy,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,05/10/2022,Transfer In,05/25/2022,Adoption,16,8,16
GPG-A-2913-2,Olive,Dog,"Retriever, Chocolate Labrador",Adult Dog (6 months+),Adopted,05/11/2022,Return,07/18/2022,Adoption,68,9,68
GPG-A-2310-5,Checkers,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,05/11/2022,Return,05/28/2022,Adoption,17,0,17
GPG-A-3239,Beauty-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,05/11/2022,Owner/Guardian Surrender,07/18/2022,Adoption,68,36,68
GPG-A-3240,Beast- C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,05/11/2022,Owner/Guardian Surrender,06/13/2022,Adoption,34,2,34
GPG-A-3241,Striker-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,05/11/2022,Owner/Guardian Surrender,10/19/2022,Adoption,161,28,161
GPG-A-2721-2,Bubbles-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,05/12/2022,Owner/Guardian Surrender,06/26/2022,Adoption,46,8,46
GPG-A-3244,Turquoise-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,05/12/2022,Owner/Guardian Surrender,12/20/2022,Adoption,223,8,222
GPG-A-3245,Quartz-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,05/12/2022,Owner/Guardian Surrender,08/29/2022,Adoption,110,2,109
GPG-A-3246,Morganite-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,05/12/2022,Owner/Guardian Surrender,12/20/2022,Adoption,223,8,222
GPG-A-3247,Amethyst-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,05/12/2022,Owner/Guardian Surrender,09/24/2022,Adoption,136,13,135
GPG-A-3248,Sapphire-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,05/12/2022,Owner/Guardian Surrender,09/19/2022,Adoption,130,3,129
GPG-A-3249,Toby,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,05/12/2022,Stray,01/07/2023,Adoption,241,1,240
GPG-A-3104-2,Nadia,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,05/12/2022,Return,05/30/2022,Adoption,18,0,18
GPG-A-2867-2,Tom,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,05/12/2022,Return,06/21/2022,Adoption,40,0,40
GPG-A-3253,Mama Fancy,Dog,Hound,Adult Dog (6 months+),Redeemed,05/12/2022,Owner/Guardian Surrender,06/17/2022,Return to Owner/Guardian,36,2,35
GPG-A-3254,Fergus,Dog,Hound,Adult Dog (6 months+),Adopted,05/12/2022,Owner/Guardian Surrender,07/20/2022,Adoption,69,4,68
GPG-A-3255,Fleur,Dog,Hound,Adult Dog (6 months+),Adopted,05/12/2022,Owner/Guardian Surrender,07/09/2022,Adoption,58,2,57
GPG-A-3256,Franklin,Dog,Hound,Adult Dog (6 months+),Adopted,05/12/2022,Owner/Guardian Surrender,07/18/2022,Adoption,67,2,65
GPG-A-3257,Fletcher,Dog,Hound,Adult Dog (6 months+),Adopted,05/12/2022,Owner/Guardian Surrender,07/09/2022,Adoption,58,2,57
GPG-A-3258,Francois,Dog,Hound,Adult Dog (6 months+),Adopted,05/12/2022,Owner/Guardian Surrender,07/18/2022,Adoption,67,2,65
GPG-A-3259,Francesca,Dog,Hound,Adult Dog (6 months+),Adopted,05/12/2022,Owner/Guardian Surrender,07/03/2022,Adoption,53,4,51
GPG-A-3260,Ferdinand,Dog,Hound,Adult Dog (6 months+),Adopted,05/12/2022,Owner/Guardian Surrender,07/05/2022,Adoption,54,2,52
GPG-A-3261,Milan,Dog,"Chihuahua, Long Coat",Adult Dog (6 months+),Adopted,05/12/2022,Owner/Guardian Surrender,05/20/2022,Adoption,9,2,8
GPG-A-3264,Walleye-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,05/12/2022,Stray,06/02/2022,Adoption,21,4,18
GPG-A-3263,Squid-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,05/12/2022,Stray,08/31/2022,Adoption,112,4,111
GPG-A-3266,Anchovy-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,05/12/2022,Stray,05/29/2022,Adoption,17,4,14
GPG-A-3262,Snapper-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,05/12/2022,Stray,08/31/2022,Adoption,112,4,111
GPG-A-3265,Minnow-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,05/12/2022,Stray,06/07/2022,Adoption,27,1,26
GPG-A-2826-2,Luna,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,05/12/2022,Owner/Guardian Surrender,05/29/2022,Adoption,17,0,17
GPG-A-2489-3,Jack,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,05/12/2022,Return,08/05/2022,Adoption,85,14,85
GPG-A-3273,Brilliant-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,05/14/2022,Stray,08/29/2022,Adoption,108,1,108
GPG-A-3457,1200Market01DS,Cat,Domestic Shorthair,Adult Cat (6 months+),Wildlife Release,05/15/2022,Wildlife In,05/17/2022,feral/wildlife,3,0,0
GPG-A-3458,1200Market02DS,Cat,Domestic Shorthair,Adult Cat (6 months+),Wildlife Release,05/15/2022,Wildlife In,05/17/2022,feral/wildlife,3,0,0
GPG-A-3459,6787Mary01DS,Cat,Domestic Shorthair,Adult Cat (6 months+),Wildlife Release,05/15/2022,Wildlife In,05/17/2022,feral/wildlife,2,0,0
GPG-A-3477,1114Water01DS,Cat,Domestic Shorthair,Adult Cat (6 months+),Wildlife Release,05/15/2022,Wildlife In,05/17/2022,feral/wildlife,2,0,0
GPG-A-3460,4816Converse01DS,Cat,Domestic Shorthair,Adult Cat (6 months+),Wildlife Release,05/15/2022,Wildlife In,05/17/2022,feral/wildlife,2,0,0
GPG-A-3478,1114Water02DS,Cat,Domestic Shorthair,Adult Cat (6 months+),Wildlife Release,05/15/2022,Wildlife In,05/17/2022,feral/wildlife,2,0,0
GPG-A-3461,4816Converse02DS,Cat,Domestic Shorthair,Adult Cat (6 months+),Wildlife Release,05/15/2022,Wildlife In,05/17/2022,feral/wildlife,2,0,0
GPG-A-3479,666N32nd01DS,Cat,Domestic Shorthair,Adult Cat (6 months+),Wildlife Release,05/15/2022,Wildlife In,05/17/2022,feral/wildlife,2,0,0
GPG-A-3480,666N32nd02DS,Cat,Domestic Shorthair,Adult Cat (6 months+),Wildlife Release,05/15/2022,Wildlife In,05/17/2022,feral/wildlife,2,0,0
GPG-A-3481,666N32nd03DS,Cat,Domestic Shorthair,Adult Cat (6 months+),Wildlife Release,05/15/2022,Wildlife In,05/17/2022,feral/wildlife,2,0,0
GPG-A-3482,5110Collinsville01DS,Cat,Domestic Shorthair,Adult Cat (6 months+),Wildlife Release,05/15/2022,Wildlife In,05/17/2022,feral/wildlife,2,0,0
GPG-A-2739-2,Betty,Dog,Akita,Adult Dog (6 months+),Service Out,05/15/2022,Service In,05/17/2022,Service Out,2,2,0
GPG-A-3483,5110Collinsville02DS,Cat,Domestic Shorthair,Adult Cat (6 months+),Wildlife Release,05/15/2022,Wildlife In,05/17/2022,feral/wildlife,2,0,0
GPG-A-3484,5110Collinsville03DS,Cat,Domestic Shorthair,Adult Cat (6 months+),Wildlife Release,05/15/2022,Wildlife In,05/17/2022,feral/wildlife,2,0,0
GPG-A-3485,5110Collinsville04DS,Cat,Domestic Shorthair,Adult Cat (6 months+),Wildlife Release,05/15/2022,Wildlife In,05/17/2022,feral/wildlife,2,0,0
GPG-A-3486,5110Collinsville05DS,Cat,Domestic Shorthair,Adult Cat (6 months+),Wildlife Release,05/15/2022,Wildlife In,05/17/2022,feral/wildlife,2,0,0
GPG-A-3487,5110Collinsville06DS,Cat,Domestic Shorthair,Adult Cat (6 months+),Wildlife Release,05/15/2022,Wildlife In,05/17/2022,feral/wildlife,2,0,0
GPG-A-3488,5110Collinsville07DS,Cat,Domestic Shorthair,Adult Cat (6 months+),Wildlife Release,05/15/2022,Wildlife In,05/17/2022,feral/wildlife,2,0,0
GPG-A-3274,Carmine-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,05/16/2022,Stray,05/24/2022,Adoption,9,9,1
GPG-A-3275,Trudy-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,05/16/2022,Stray,12/30/2022,Adoption,228,4,222
GPG-A-3276,Shadow,Dog,"Shepherd, German",Adult Dog (6 months+),Adopted,05/16/2022,Transfer In,08/10/2022,Adoption,87,4,51
GPG-A-3277,Dawsyn,Dog,Boxer,Adult Dog (6 months+),Adopted,05/16/2022,Stray,10/04/2022,Adoption,141,26,137
GPG-A-3493,Chigs-C,Cat,Domestic Medium Hair,Adult Cat (6 months+),Adopted,05/17/2022,Owner/Guardian Surrender,07/07/2022,Adoption,52,1,44
GPG-A-3494,Giuseppe-C,Cat,Domestic Medium Hair,Adult Cat (6 months+),Adopted,05/17/2022,Owner/Guardian Surrender,07/07/2022,Adoption,52,1,44
GPG-A-3495,1114Water03DS,Cat,Domestic Shorthair,Adult Cat (6 months+),Redeemed,05/17/2022,Wildlife In,06/30/2022,Return to Owner/Guardian,45,0,0
GPG-A-3278,Maxy,Dog,Beagle,Adult Dog (6 months+),Adopted,05/17/2022,Owner/Guardian Surrender,05/21/2022,Adoption,5,0,5
GPG-A-3279,Brian,Dog,Akita,Adult Dog (6 months+),Adopted,05/17/2022,Stray,06/22/2022,Adoption,36,8,29
GPG-A-3280,Draco Malfoy,Dog,"Retriever, Black Labrador",Adult Dog (6 months+),Adopted,05/17/2022,Owner/Guardian Surrender,07/02/2022,Adoption,47,1,47
GPG-A-3281,Red-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,05/17/2022,Owner/Guardian Surrender,06/19/2022,Adoption,34,4,32
GPG-A-3282,Etha-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,05/17/2022,Owner/Guardian Surrender,06/15/2022,Adoption,30,4,29
GPG-A-3283,Marley aka Chelsey,Dog,"Retriever, Labrador",Adult Dog (6 months+),Redeemed,05/17/2022,Stray,06/09/2022,Return to Owner/Guardian,23,10,14
GPG-A-3284,Tetha-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,05/17/2022,Owner/Guardian Surrender,06/15/2022,Adoption,29,3,24
GPG-A-3285,Ethan-C (Female),Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,05/17/2022,Owner/Guardian Surrender,05/31/2022,Adoption,15,3,13
GPG-A-3286,Eclipse- C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,05/17/2022,Owner/Guardian Surrender,09/06/2022,Adoption,112,3,111
GPG-A-3293,Cobbler-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,05/18/2022,Owner/Guardian Surrender,07/16/2022,Adoption,60,8,55
GPG-A-3294,Curly-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,05/18/2022,Owner/Guardian Surrender,10/06/2022,Adoption,142,17,138
GPG-A-3295,Daffy-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,05/18/2022,Owner/Guardian Surrender,08/07/2022,Adoption,82,7,78
GPG-A-3296,Diddle-DECEASED,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,05/18/2022,Owner/Guardian Surrender,07/16/2022,Adoption,60,8,55
GPG-A-3297,Georgie-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,05/18/2022,Owner/Guardian Surrender,07/23/2022,Adoption,67,8,63
GPG-A-3287,Saint-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,05/18/2022,Owner/Guardian Surrender,05/23/2022,Adoption,6,3,6
GPG-A-3288,Lois-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,05/18/2022,Owner/Guardian Surrender,05/23/2022,Adoption,6,3,6
GPG-A-3289,Avie-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,05/18/2022,Owner/Guardian Surrender,06/09/2022,Adoption,22,3,22
GPG-A-3290,Sisqo,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,05/18/2022,Stray,06/30/2022,Adoption,44,1,28
GPG-A-3291,Amelia-C,Cat,Domestic Medium Hair,Adult Cat (6 months+),Adopted,05/18/2022,Stray,05/30/2022,Adoption,12,2,11
GPG-A-3300,Sassi-C,Cat,Domestic Longhair,Adult Cat (6 months+),Adopted,05/20/2022,Owner/Guardian Surrender,07/29/2022,Adoption,71,15,71
GPG-A-3301,January - C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,05/20/2022,Transfer In,07/12/2022,Adoption,54,27,48
GPG-A-3302,February - C,Cat,Domestic Medium Hair,Adult Cat (6 months+),Adopted,05/20/2022,Transfer In,07/12/2022,Adoption,54,6,48
